Language	Question	SPARQL
es	¿Qué personajes aparecen en Echoes in the Glass?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?characters WHERE {  ?story golem:title ""Echoes in the Glass"" . ?story golem:characters ?characters . }"
es	¿Qué personajes aparecen en And The Saints?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?characters WHERE {  ?story golem:title ""And The Saints"" . ?story golem:characters ?characters . }"
es	¿Qué personajes aparecen en The Strange Workings of The Riddle House?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?characters WHERE {  ?story golem:title ""The Strange Workings of The Riddle House"" . ?story golem:characters ?characters . }"
es	¿Qué personajes aparecen en Magician?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?characters WHERE {  ?story golem:title ""Magician"" . ?story golem:characters ?characters . }"
es	¿Qué personajes aparecen en If You Could Be Anywhere?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?characters WHERE {  ?story golem:title ""If You Could Be Anywhere"" . ?story golem:characters ?characters . }"
es	¿Qué personajes aparecen en A Glimpse of Paradise?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?characters WHERE {  ?story golem:title ""A Glimpse of Paradise"" . ?story golem:characters ?characters . }"
es	¿Qué personajes aparecen en Puffskein Hunt?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?characters WHERE {  ?story golem:title ""Puffskein Hunt"" . ?story golem:characters ?characters . }"
es	¿Qué personajes aparecen en Naruto of The Wizarding World?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?characters WHERE {  ?story golem:title ""Naruto of The Wizarding World"" . ?story golem:characters ?characters . }"
es	¿A qué serie pertenece Save the last dance for me?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""Save the last dance for me"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece Puzzle Pieces?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""Puzzle Pieces"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece World Gone Mad?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""World Gone Mad"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece Lucid Dreaming?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""Lucid Dreaming"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece Werewolves of the World, Unite!?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""Werewolves of the World, Unite!"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece Strumpet?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""Strumpet"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece The Creature You Know?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""The Creature You Know"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece Life As We Know It?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""Life As We Know It"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece Moonrise?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""Moonrise"" . ?story golem:series ?series . }"
es	¿A qué serie pertenece Slytherins Don't Do Valentine's Day?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series WHERE {  ?story golem:title ""Slytherins Don't Do Valentine's Day"" . ?story golem:series ?series . }"
es	Muéstrame todas las historias con más de un capítulo	prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?title WHERE {  ?story golem:title ?title . ?story golem:numberOfChapters ?chapters . FILTER(?chapters > 1) }
es	¿Cuántos Kudos recibió The prey of the golden eyed Hawk?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""The prey of the golden eyed Hawk"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió How Harry Became Reborn?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""How Harry Became Reborn"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió My Sweet Vampire?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""My Sweet Vampire"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió A Cauldron Full of Hot, Strong Love?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""A Cauldron Full of Hot, Strong Love"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió I Hate You And I Hope You Know That.?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""I Hate You And I Hope You Know That."" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió Of spring and treacle tarts?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""Of spring and treacle tarts"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió If only, if only?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""If only, if only"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió Coffee Shop?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""Coffee Shop"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió Relationship Manifesto?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""Relationship Manifesto"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos recibió I'll be your chaperone?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?kudos WHERE {  ?story golem:title ""I'll be your chaperone"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Dónde está publicada nights we belong to?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""nights we belong to"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada Vertigo?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""Vertigo"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada Getting To Know You?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""Getting To Know You"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada Content to Stay Forever Locked in His Embrace?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""Content to Stay Forever Locked in His Embrace"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada In The Dark?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""In The Dark"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada Virus?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""Virus"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada Of Mice and Men?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""Of Mice and Men"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada Lucky You?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""Lucky You"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada Daddy’s boy?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""Daddy’s boy"" . ?story golem:publisher ?publisher . }"
es	¿Dónde está publicada Harriet Potter and the Philosopher's Stone?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?publisher WHERE {  ?story golem:title ""Harriet Potter and the Philosopher's Stone"" . ?story golem:publisher ?publisher . }"
es	¿De qué trata Magical Moment in the Tent?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""Magical Moment in the Tent"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿De qué trata (fanart) Wolfstar prompts?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""(fanart) Wolfstar prompts"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿De qué trata Little Black Book?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""Little Black Book"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿De qué trata Not a blind date?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""Not a blind date"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿De qué trata Hiding Scrawl, Licking Freckles, and Other Average Wizard Things (Podfic)?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""Hiding Scrawl, Licking Freckles, and Other Average Wizard Things (Podfic)"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿De qué trata Elements of War?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""Elements of War"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿De qué trata Are You Firing Me??	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""Are You Firing Me?"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿De qué trata Haunted [podfic]?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""Haunted [podfic]"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿De qué trata The Snow Prince?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary WHERE { ?story golem:title ""The Snow Prince"" . ?story golem:keyword ?keyword . ?story golem:romanticCategory ?romantic_category . ?story golem:series ?series . ?story golem:collections ?collection . ?story golem:contentWarning ?content_warning . ?story golem:summary ?summary . }"
es	¿Se muere algún personaje principal en The Path Less Travelled By?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?warning WHERE {  ?story golem:title ""The Path Less Travelled By"" . ?story golem:contentWarning ?warning . FILTER(?warning = ""Major Character Death"") }"
es	¿Se muere algún personaje principal en In The Distance?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?warning WHERE {  ?story golem:title ""In The Distance"" . ?story golem:contentWarning ?warning . FILTER(?warning = ""Major Character Death"") }"
es	¿Se muere algún personaje principal en The Ritual?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?warning WHERE {  ?story golem:title ""The Ritual"" . ?story golem:contentWarning ?warning . FILTER(?warning = ""Major Character Death"") }"
es	¿Se muere algún personaje principal en Poet.?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?warning WHERE {  ?story golem:title ""Poet."" . ?story golem:contentWarning ?warning . FILTER(?warning = ""Major Character Death"") }"
es	¿En qué historias sale Joe Cruz?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""Joe Cruz"" . }"
es	¿En qué historias sale Gollum | Sméagol?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""Gollum | Sméagol"" . }"
es	¿En qué historias sale Apple?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""Apple"" . }"
es	¿En qué historias sale Hakamada Izou?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""Hakamada Izou"" . }"
es	¿En qué historias sale 鬼麒主?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""鬼麒主"" . }"
es	¿En qué historias sale Anduin Lothar?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""Anduin Lothar"" . }"
es	¿En qué historias sale 纪晓芙?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""纪晓芙"" . }"
es	¿En qué historias sale 北辰胤?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""北辰胤"" . }"
es	¿En qué historias sale various cats?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""various cats"" . }"
es	¿En qué historias sale Laura Schreibner?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT ?title WHERE {  ?story golem:title ?title . ?story golem:characters ""Laura Schreibner"" . }"
es	¿Cuántas historias se publican al año?	prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE {  ?story golem:story_id ?id }
es	¿Cuántas historias de Crows - 高橋ヒロシ hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""Crows - 高橋ヒロシ"" . }"
es	¿Cuántas historias de Valley of Tears (TV) hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""Valley of Tears (TV)"" . }"
es	¿Cuántas historias de 少年隊 hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""少年隊"" . }"
es	¿Cuántas historias de ハクタカ 白鷹雨音の捜査ファイル hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""ハクタカ 白鷹雨音の捜査ファイル"" . }"
es	¿Cuántas historias de 正泰-Fandom hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""正泰-Fandom"" . }"
es	¿Cuántas historias de Zero no Kiseki hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""Zero no Kiseki"" . }"
es	¿Cuántas historias de Zichuan - Lǎo Zhū hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""Zichuan - Lǎo Zhū"" . }"
es	¿Cuántas historias de 拜托了班长 hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""拜托了班长"" . }"
es	¿Cuántas historias de Yī Jí Lǜ Shī [Xīng Jì] - Mù Sū Lǐ hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""Yī Jí Lǜ Shī [Xīng Jì] - Mù Sū Lǐ"" . }"
es	¿Cuántas historias de 江澄 - Fandom hay publicadas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?story) as ?uploads) WHERE { ?story golem:fandom ""江澄 - Fandom"" . }"
es	¿Cuántos Kudos reciben las historias de 你是不是输不起 de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""你是不是输不起"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de NCT（乐队） de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""NCT（乐队）"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de 尘不到 de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""尘不到"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de 珈琲いかがでしょう de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""珈琲いかがでしょう"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de The Thick of It (TV) de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""The Thick of It (TV)"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de zx - Fandom de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""zx - Fandom"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de Fei Ren Zai (Manhua) de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""Fei Ren Zai (Manhua)"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de 丞×飞 - Fandom de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""丞×飞 - Fandom"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de 宇梓同行 - Fandom de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""宇梓同行 - Fandom"" . ?story golem:numberOfKudos ?kudos . }"
es	¿Cuántos Kudos reciben las historias de Salut les copains ! - Forneri de media?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos WHERE { ?story golem:fandom ""Salut les copains ! - Forneri"" . ?story golem:numberOfKudos ?kudos . }"
